X,Y,ORGANIZATION_NAME,CLIENT_NAME,SITE_NAME,PRIMARY_FACILITY_NAME,CLIENT_ID,SITE_ID,PRIMARY_FACILITY_ID,SUB_FACILITY_NAME,SUB_FACILITY_ID,PRIMARY_FACILITY_TYPE,PRIMARY_FACILITY_KIND,OTHER_FACILITY_ID,SUB_FACILITY_TYPE,SOTHER_FID,CLIENT_RELATIONSHIP,SITE_STATUS,PRIMARY_FACILITY_STATUS,SUB_FACILITY_STATUS,COMPLIANCE,SHAPE_FID
-8858167.946,4928442.636,SUNOCO PARTNERS MKT & TERM LP,SUNOCO PARTNERS MKT & TERM LP,SUNOCO PARTNERS MKTG & TERMS LP DELMONT TERM,SUNOCO PARTNERS M&T/DELMONT FACILITY,161585,236458,238482,ADMIN SF FOR:ATLANTIC REF & MKT C/DELMONT FACILITY,548905,AIR EMISSION PLANT,Unavailable,23-3102655-8,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352019
-8921867.38,5118621.257,SAEGERTOWN PATTERN CO,SAEGERTOWN PATTERN CO,SAEGERTOWN PATTERN,SAEGERTOWN PATTERN CO/SAEGERTOWN,139539,526907,549525,ADMIN SF FOR:SAEGERTOWN PATTERN CO/SAEGERTOWN,552119,AIR EMISSION PLANT,Unavailable,25-1096177-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4352037
-8553724.737,4999763.152,Unavailable,MCPHERSON ROBERT E,NORTHUMBERLAND GREENHOUSE,MERTZ GREENHOUSES/MCPHERSON R E OWNER,161061,464331,570615,ADMIN SF FOR:MERTZ GREENHOUSE/MCPHERSON ROBERT OWNER,567710,AIR EMISSION PLANT,Unavailable,23-2986651-1,GENERAL ADMINISTRATIVE LOCATION,ADMINX,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4352079
-8413896.04,4914503.424,EXELON GENERATION CO LLC,EXELON GENERATION CO LLC,PECO ENERGY MOSER GENERATING STA,EXELON GENERATION CO/MOSER GENERATING STATION,147686,462140,491699,ADMIN SF FOR:EXELON GENERATION CO/MOSER GENERATING STATION,550446,AIR EMISSION PLANT,Unavailable,23-3064219-25,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352163
-8462750.784,5008956.302,GEN FOAM,GEN FOAM,GEN FOAM BUILDING,GFC FOAM DIV PMC INC/WEST HAZLETON PLT,29253,2331,247541,ADMIN SF FOR:GFC FOAM DIV PMC INC/WEST HAZLETON PLT,550107,AIR EMISSION PLANT,Unavailable,95-3646571-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4352237
-8494257.71,4880009.495,NEFFSVILLE VET CLINIC LTD,NEFFSVILLE VET CLINIC LTD,NEFFSVILLE VET CLINIC,NEFFSVILLE VET CLINIC/NEFFSVILLE,1749,475379,523994,ADMIN SF FOR:NEFFSVILLE VET CLINIC/NEFFSVILLE,553330,AIR EMISSION PLANT,Unavailable,23-2327613-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4352277
-8393747.06,4970796.148,KEYSTONE CEMENT CO,KEYSTONE CEMENT CO,KEYSTONE CEMENT CO,KEYSTONE PORTLAND CEMENT/EAST ALLEN,4287,451528,478429,ADMIN SF FOR:KEYSTONE PORTLAND CE/EAST ALLEN,548885,AIR EMISSION PLANT,Unavailable,20-2268581-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352300
-8426844.324,4902956.546,H & K GROUP INC,H & K GROUP INC,H & K GROUP DOUGLASSVILLE QUARRY,READING MATERIALS INC/DOUGLASSVILLE,3744,464314,493628,ADMIN SF FOR:READING MATERIALS IN/DOUGLASSVILLE,551428,AIR EMISSION PLANT,Unavailable,23-2814215-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4352421
-8463991.978,5083888.022,H & K GROUP INC,H & K GROUP INC,READING MATERIALS INC S EATON HOT MIX ASPHALT PLT,READING MATERIALS INC/S EATON HOT ASPHALT PLT,3744,490140,518532,ADMIN SF FOR:READING MATERIALS INC/S EATON HOT ASPHALT PLT,550566,AIR EMISSION PLANT,Unavailable,23-2814215-13,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4352424
-8957327.369,4982433.697,DANZER VENEER AMERICAS INC,DANZER VENEER AMERICAS INC,DANZER VENEER AMERICAS DARLINGTON PLT,DANZER VENEER/DARLINGTON FAC,287869,462772,492357,ADMIN SF FOR:DANZER VENEER/DARLINGTON FAC,552565,AIR EMISSION PLANT,Unavailable,51-0608522-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352427
-8494573.87,4871191.688,ONE HOUR CLNR,ONE HOUR CLNR,ONE HOUR CLNR LANCASTER,ONE HOUR CLNR/LANCASTER,158821,548622,566402,ADMIN SF FOR:ONE HOUR CLNR/LANCASTER,558073,AIR EMISSION PLANT,Unavailable,23-3081820-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4352470
-8658084.171,4990631.284,PA DEPT OF CORR ROCKVIEW STATE CORR INST,PA DEPT OF CORR ROCKVIEW STATE CORR INST,STATE CORR INSTITUTION ROCKVIEW,PA DEPT OF CORR/ROCKVIEW SCI,34664,240511,243961,ADMIN SF FOR:PA DEPT OF CORR/ROCKVIEW SCI,549212,AIR EMISSION PLANT,Unavailable,23-6002831-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352473
-8484026.459,4965901.804,RUBBERMAID COMMERCIAL PROD LLC,RUBBERMAID COMMERCIAL PROD LLC,RUBBERMAID COMMERCIAL PROD,RUBBERMAID COMMERCIAL PROD/POTTSVILLE,277823,258104,495540,ADMIN SF FOR:RUBBERMAID COMMERCIAL PROD/POTTSVILLE,551274,AIR EMISSION PLANT,Unavailable,30-0437527-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4352486
-8331192.445,4884867.252,CASUAL FURNITURE OF AMER INC,CASUAL FURNITURE OF AMER INC,CASUAL FURNITURE OF AMER PLT,CASUAL FURNITURE OF AMER INC/BRISTOL,192025,601667,626875,ADMIN SF FOR:CASUAL FURNITURE OF AMER INC/BRISTOL,749687,AIR EMISSION PLANT,Unavailable,23-3087244-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4352568
-8402964.648,5100036.434,GENTEX OPTICS INC,GENTEX OPTICS INC,GENTEX OPTICS SIMPSON PLT,GENTEX OPTICS INC/SIMPSON NIGHTVISION,149205,545896,564235,ADMIN SF FOR:GENTEX OPTICS INC/SIMPSON NIGHTVISION,553901,AIR EMISSION PLANT,Unavailable,23-2537801-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4352651
-8594791.656,4866750.022,ZEIGLER BROS INC,ZEIGLER BROS INC,ZEIGLER BROS FEEDS GARDNERS MILL,ZEIGLER BROS INC/GARDNERS,40165,451108,542675,ADMIN SF FOR:ZEIGLER BROS INC/GARDNERS,553503,AIR EMISSION PLANT,Unavailable,23-1321071-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4352779
-8759347.297,4998772.958,DIVERSIFIED PROD LLC,DIVERSIFIED PROD LLC,TATE COMP STA,DIVERSIFIED PROD LLC/TATE COMP STA,244896,525827,548522,ADMIN SF FOR:ALLIANCE PETROLEUM CORP/TATE COMP STA,559134,AIR EMISSION PLANT,Unavailable,58-1618404-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352827
-8780801.13,5007226.082,BIG RUN MILLING CO INC,BIG RUN MILLING CO INC,BIG RUN MILLING MFG,BIG RUN MILLING CO/BIG RUN,2500,457039,546646,ADMIN SF FOR:BIG RUN MILLING CO/BIG RUN,552332,AIR EMISSION PLANT,Unavailable,25-1014777-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4352934
-8559417.268,4907768.764,EMPIRE CLNR,EMPIRE CLNR,EMPIRE CLNRS,EMPIRE CLNR/HARRISBURG,158708,514513,566127,ADMIN SF FOR:EMPIRE CLNR/HARRISBURG,557295,AIR EMISSION PLANT,Unavailable,25-1635341-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4353049
-8480314.754,5023195.602,BERWICK OFFRAY LLC,BERWICK OFFRAY LLC,BERWICK OFFRAY LLC SALEM TWP PLT,BERWICK OFFRAY LLC/BERWICK,142562,245646,250945,ADMIN SF FOR:BERWICK OFFRAY LLC/BERWICK,549468,AIR EMISSION PLANT,Unavailable,23-3011481-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353051
-8897534.288,4978506.498,WEST PENN BOATING CTR INC,WEST PENN BOATING CTR INC,TROLLER BOAT,WEST PENN BOATING CTR/FKA TROLLER BOAT SALES,142725,456734,515278,ADMIN SF FOR:WEST PENN BOATING CTR/FKA TROLLER BOAT SALES,552937,AIR EMISSION PLANT,Unavailable,25-1825363-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4353056
-8441310.684,4839951.721,SOUTHEASTERN CHESTER CNTY REFUSE AUTH,SOUTHEASTERN CHESTER CNTY REFUSE AUTH,SECCRA LDFL,SECCRA LDFL/LONDON GROVE TWP,2215,454054,549239,ADMIN SF FOR:SECCRA LDFL/LONDON GROVE TWP,550930,AIR EMISSION PLANT,Unavailable,23-1695190-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353104
-8424486.583,4875245.683,EI DUPONT DE NEMOURS & CO,EI DUPONT DE NEMOURS & CO,E I DUPONT DE NEMOURS AUTO PROD FAC,DUPONT & CO INC/DUPONT AUTOMOTIVE PROD,26292,486736,515369,ADMIN SF FOR:DUPONT & CO INC/DUPONT AUTOMOTIVE PROD,552941,AIR EMISSION PLANT,Unavailable,51-0014090-10,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4353229
-8568238.633,5116076.717,REPSOL OIL & GAS USA LLC,REPSOL OIL & GAS USA LLC,SFL TRACT 587 PAD 001 COMP STA,TALISMAN ENERGY/SFL TRACT 587 PAD 001 COMP STA,237104,725177,723114,ADMIN SF FOR:FORTUNA ENERGY/FOUST COMP STA,999536,AIR EMISSION PLANT,Unavailable,98-0381749-5,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353278
-8570037.562,4926430.02,BUCKEYE PIPELINE CO LP,BUCKEYE PIPELINE CO LP,BUCKEYE PIPE LINE INGLENOOK PETRO PROD TERM,BUCKEYE PIPE LINE CO/INGLENOOK STA,8033,270880,293527,ADMIN SF FOR:BUCKEYE PIPE LINE CO/INGLENOOK STA,550129,AIR EMISSION PLANT,Unavailable,23-2431965-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4353514
-8898412.419,5067250.194,PA DHS POLK CTR,PA DHS POLK CTR,POLK CTR,PA DHS/POLK CTR,3113,4901,6629,ADMIN SF FOR:PA DPW/POLK CTR,550020,AIR EMISSION PLANT,Unavailable,23-6003113-23,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353639
-8364226.14,4895699.456,OMNIPAC LLC,OMNIPAC LLC,OMNIPAC LLC,OMNIPAC INC/HORSHAM PLT,162500,245839,277157,ADMIN SF FOR:OMNIPAC INC/HORSHAM,550458,AIR EMISSION PLANT,Unavailable,23-3091304-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4353678
-8534967.402,5022992.066,MONTOUR LLC,MONTOUR LLC,MONTOUR LLC,MONTOUR LLC/MONTOUR SES,144457,247875,254018,ADMIN SF FOR:PPL MONTOUR LLC/MONTOUR SES,548840,AIR EMISSION PLANT,Unavailable,23-3022599-18,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353829
-8555346.445,4901440.254,CAPITAL REG WATER,CAPITAL REG WATER,HBG STP,CAPITAL REGION WATER/ADVANCED WASTEWATER TREATMENT,43333,454377,519644,ADMIN SF FOR:CAPITAL REGION WATER/ADVANCED WASTEWATER TREATM,553117,AIR EMISSION PLANT,Unavailable,23-6632234-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353860
-8941895.455,4978102.113,AUSTIN ASSOC INC,AUSTIN ASSOC INC,AUSTIN ASSOC VERMICULITE PLT,AUSTIN ASSOC INC/VERMICULITE PLT,214757,488680,517150,ADMIN SF FOR:AUSTIN ASSOC INC/VERMICULITE PLT,551825,AIR EMISSION PLANT,Unavailable,25-1203605-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4353883
-8823599.726,5043645.355,CLARION PRINTING,CLARION PRINTING,CLARION PRINTING,CLARION PRINTING/CLARION,139563,526933,549551,ADMIN SF FOR:CLARION PRINTING/CLARION,552323,AIR EMISSION PLANT,Unavailable,25-1194370-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4354012
-8540494.223,4861171.453,WASHINGTON & DOWLING CONTR INC,WASHINGTON & DOWLING CONTR INC,YORK CITY BROAD ST DEMO SITE,WASHINGTON & DOWLING CONTR/BROAD ST DEMO PROJ YORK,162501,558912,573589,ADMIN SF FOR:WASHINGTON & DOWLING CONTR/BROAD ST DEMO PROJ,574764,AIR EMISSION PLANT,Unavailable,00-3300027-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4354069
-8913842.464,4867307.392,BETHLEHEM CTR SCH DIST,BETHLEHEM CTR SCH DIST,BETH CTR ELEM JR SR HIGH SCH,BETHLEHEM CTR SCH DIST/ELEM SCH,191323,256435,516491,ADMIN SF FOR:BETHLEHEM CTR SCH DIST/ELEM SCH,552992,AIR EMISSION PLANT,Unavailable,08-5522514-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4354098
-8945969.99,5076568.687,SIGNATURE ALUM INC,SIGNATURE ALUM INC,ILSCO EXTRUSIONS INC,SIGNATURE ALUM INC/GREENVILLE,245988,242147,495869,ADMIN SF FOR:SIGNATURE ALUM INC/GREENVILLE,552365,AIR EMISSION PLANT,Unavailable,20-3802482-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4354179
-8935212.905,4964882.248,NF & M INTL INC,NF & M INTL INC,NF & M INTL MONACA PLT,"NF & M INTERNATION, INC.",3722,244420,514165,ADMIN SF FOR:NF & M CORP/MONACA,551804,AIR EMISSION PLANT,Unavailable,11-2814006-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354280
-8414159.322,4924624.248,BALLY RIBBON MILLS,BALLY RIBBON MILLS,BALLY RIBBON MFG,BALLY RIBBON MILLS/BALLY,3727,457867,493531,ADMIN SF FOR:BALLY RIBBON MILLS/BALLY,551419,AIR EMISSION PLANT,Unavailable,23-0382360-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354283
-8483905.893,4879230.979,Unavailable,GLICK SAMUEL K,SAMUEL GLICK SPRAYPAINTING LEOLA,GLICK SAMUEL/LEOLA SPRAYPAINTING,161311,555204,571136,ADMIN SF FOR:GLICK SAMUEL/LEOLA SPRAYPAINTING,569065,AIR EMISSION PLANT,Unavailable,00-3100006-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4354319
-8767869.871,5029821.268,Unavailable,MOLLICA SAMUEL J,DUBOIS 1 HR CLEANINGS,ONE HOUR CLNR/S BRADY ST PLT,32,510056,547602,ADMIN SF FOR:ONE HOUR CLNR/S BRADY ST PLT,553669,AIR EMISSION PLANT,Unavailable,25-1050728-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354327
-8664480.208,5102844.829,PA GEN ENERGY CO LLC,PA GEN ENERGY CO LLC,HORTON RUN RD COMP STA,PA GEN ENERGY CO LLC/HORTON RUN RD COMP STA,213205,678879,685465,ADMIN SF FOR:PA GEN ENERGY CO LLC/HORTON RUN RD COMP STA,930801,AIR EMISSION PLANT,Unavailable,43-2002031-20,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354383
-8627263.979,5029567.106,MARTINS CREEK LLC,MARTINS CREEK LLC,LOCK HAVEN CTS,MARTINS CREEK LLC/LOCK HAVEN CTS,141581,465585,494811,ADMIN SF FOR:PPL MARTINS CREEK LL/LOCK HAVEN CTS,550517,AIR EMISSION PLANT,Unavailable,23-3022600-28,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354642
-8713902.521,5001696.417,FLUIDS MGMT LTD,FLUIDS MGMT LTD,FLUIDS MGMT WEST DECATUR DRILLING FLUIDS PLT,FLUIDS MGMT II LTD/BOGGS TWP PLT,277390,728053,727597,ADMIN SF FOR:FLUIDS MGMT II LTD/BOGGS TWP PLT,1008330,AIR EMISSION PLANT,Unavailable,00-4200111-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354689
-8726705.949,4934157.207,Unavailable,MAJCHER JOHN,LAKEMONT PARK INN BAR,DR JOHN MAJCHER/LAKEMONT PARK INN DEMO PROJ,202261,604366,628913,ADMIN SF FOR:DR JOHN MAJCHER/LAKEMONT PARK INN DEMO,753692,AIR EMISSION PLANT,Unavailable,00-3400013-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4354715
-8562268.866,4897914.77,FURNLEY H FRISCH,FURNLEY H FRISCH,FORMER CAMP HILL STP,F & R MATERIALS INC/FORMER CAMP HILL STP DEMO,19024,633945,650379,ADMIN SF FOR:F & R MATERIALS INC/FORMER CAMP HILL STP DEMO,797724,AIR EMISSION PLANT,Unavailable,00-3200033-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4354800
-8561452.922,4834607.285,ROCHER INC,ROCHER INC,DEL WOOD CABINET MFG HANOVER,ROCHER INC DBA DEL WOOD KITCHENS INC/HANOVER,254831,451670,524587,ADMIN SF FOR:ROCHER INC DBA DEL WOOD KITCHENS INC/HANOVER,553359,AIR EMISSION PLANT,Unavailable,20-4878371-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4354970
-8938574.481,4911603.942,FT CHERRY SCH DIST,FT CHERRY SCH DIST,FT CHERRY SCH DIST,FT CHERRY SD JR SR HIGH SCH/MCDONALD,24217,249670,514423,ADMIN SF FOR:FT CHERRY SCH DIST/JR SR HIGH SCH,551895,AIR EMISSION PLANT,Unavailable,25-6007829-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4355010
-8454529.793,4915595.57,ESTERLY CONCRETE CO INC,ESTERLY CONCRETE CO INC,ESTERLY BURIAL VAULTS READING,ESTERLY BURIAL VAULT CO/READING,61610,547047,565206,ADMIN SF FOR:ESTERLY BURIAL VAULT CO/READING,555246,AIR EMISSION PLANT,Unavailable,23-2406791-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4355039
-8720747.158,5141254.843,GLENN O HAWBAKER INC,GLENN O HAWBAKER INC,GLENN O HAWBAKER TURTLEPOINT ASPHALT PLT 7,GLENN O HAWBAKER INC/TURTLEPOINT,8338,466801,495977,ADMIN SF FOR:GLENN O HAWBAKER INC/TURTLEPOINT,552236,AIR EMISSION PLANT,Unavailable,25-1150293-8,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355110
-8712369.609,5160516.784,WAYNE PAVING & CONTR,WAYNE PAVING & CONTR,WAYNE PAVING & CONTR,WAYNE PAVING & CONTR/SHINGLEHOUSE,35976,480875,510092,ADMIN SF FOR:WAYNE PAVING & CONTR/SHINGLEHOUSE,552226,AIR EMISSION PLANT,Unavailable,16-1183656-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4355169
-8480008.212,4983627.299,BLASCHAK COAL CORP,BLASCHAK COAL CORP,BLASCHAK COAL MAHANOY,BLASCHAK COAL CO/MAHANOY TWP,27859,465768,494971,ADMIN SF FOR:BLASCHAK COAL CO/MAHANOY TWP,551270,AIR EMISSION PLANT,Unavailable,23-1631705-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4355248
-8323440.168,4891634.39,AIR LIQUIDE ELECTRONICS GP LLC AIR LIQUIDE USA LLC,AIR LIQUIDE ELECTRONICS GP LLC AIR LIQUIDE USA LLC,AIR LIQUIDE ELECTRONICS MORRISVILLE FAC,AIR LIQUIDE ELECTRONICS US LP/MORRISVILLE MFG PLT,243175,466662,495836,ADMIN SF FOR:AIR LIQUIDE AMER COR/MORRISVILLE MFG PLT,550965,AIR EMISSION PLANT,Unavailable,55-0884195-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355269
-8525786.971,4874461.634,ARMSTRONG WORLD IND INC,ARMSTRONG WORLD IND INC,ARMSTRONG WORLD IND,ARMSTRONG WORLD IND INC/MARIETTA CEILING PLT,40742,238314,241057,ADMIN SF FOR:ARMSTRONG WORLD IND /MARIETTA CEILING PLT,548899,AIR EMISSION PLANT,Unavailable,23-0366390-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355274
-8890069.24,4890627.816,POLYONE DESIGNED STRUCTURES & SOLUTIONS LLC,POLYONE DESIGNED STRUCTURES & SOLUTIONS LLC,RETAL PA LLC,POLYONE DESIGN STRUCTURES & SOLUTIONS LLC/DONORA PLT 1,307194,482756,511755,ADMIN SF FOR:SPARTECH POLYCOM INC/DONORA PLT 1,551881,AIR EMISSION PLANT,Unavailable,46-1986792-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4355311
-8925971.402,4850208.522,EQUITRANS LP,EQUITRANS LP,EQUITRANS WAYNESBURG COMP STA,EQUITRANS/WAYNESBURG PLT,27639,246210,251768,ADMIN SF FOR:EQUITRANS LP/WAYNESBURG PLT,549496,AIR EMISSION PLANT,Unavailable,25-1776875-13,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355418
-8851722.122,4988924.904,5 RUBBER CORP,5 RUBBER CORP,STD PROD KITTANNING PLT,STD PROD CO/KITTANNING (5 RUBBER),5754,464342,493654,ADMIN SF FOR:STD PROD CO/KITTANNING (5 RUBBER),551782,AIR EMISSION PLANT,Unavailable,25-1415471-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4355437
-8720604.11,5092477.578,LEWIS & HOCKENBERRY INC,LEWIS & HOCKENBERRY INC,LEWIS & HOCKENBERRY,LEWIS & HOCKENBERRY/RICH VLY & CLEAR CR PLTS,25843,464917,494198,ADMIN SF FOR:LEWIS & HOCKENBERRY/RICH VALLEY & CLEAR CREEK,551652,AIR EMISSION PLANT,Unavailable,25-1141879-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355539
-8490065.157,4872599.928,BROWN & WILLIAMSON TOBACCO,BROWN & WILLIAMSON TOBACCO,CIGAR MFG PLT,BROWN & WILLIAMSON TOBACCO/ULTRA,6633,241698,245589,ADMIN SF FOR:BROWN & WILLIAMSON TOBACCO/ULTRA,549996,AIR EMISSION PLANT,Unavailable,61-0144470-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4355552
-8640867.705,4832693.415,EZ DUMPER PROD LLC,EZ DUMPER PROD LLC,LIFT LINK FORK LIFT REPAIR PLT,EZ DUMPER PRODUCTS LLC/ZULLINGER,135662,523453,546842,ADMIN SF FOR:EZ DUMPER PRODUCTS LLC/ZULLINGER,553612,AIR EMISSION PLANT,Unavailable,52-1998980-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4355630
-8805301.353,4866364.759,SOMERSET AREA SCH DIST,SOMERSET AREA SCH DIST,SOMERSET AREA SCH DIST MAPLE RIDGE ELEM & EAGLE VIEW ELEM,SOMERSET AREA SCH DIST/MAPLE RIDGE & EAGLE VIEW,38078,484565,513319,ADMIN SF FOR:SOMERSET AREA SCH DIST/MAPLE RIDGE & EAGLE VIEW,552014,AIR EMISSION PLANT,Unavailable,25-6004139-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4355872
-8415911.795,5074403.902,EXIDE,EXIDE,EXIDE TECH,EXIDE TECHNOLOGIES/DUNMORE,52622,254002,264759,ADMIN SF FOR:GNB BATTERIES INC/DUNMORE,549862,AIR EMISSION PLANT,Unavailable,36-3182871-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4355955
-8623130.015,5031535.52,CHAMPION PARTS REBLDR,CHAMPION PARTS REBLDR,LOCK HAVEN REBLDG PLT,CHAMPION PARTS REBUILDERS/LOCK HAVEN PLT,63103,238228,240900,ADMIN SF FOR:CHAMPION PARTS REBUILDERS/LOCK HAVEN PLT,549249,AIR EMISSION PLANT,Unavailable,23-1707612-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,ACTIVE,YES,4356009
